"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"180",734,"Pivovar Herold B&#345;eznice A.s.",1176194758,3.5,3.5,4,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
"181",734,"Pivovar Herold B&#345;eznice A.s.",1175606374,4.5,3.5,4,"Schwarzbier",3,4,"Herold Bohemian Black Lager",5.2,2196
"182",734,"Pivovar Herold B&#345;eznice A.s.",1169172935,4.5,4.5,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"183",734,"Pivovar Herold B&#345;eznice A.s.",1169078484,4,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"184",734,"Pivovar Herold B&#345;eznice A.s.",1166590539,4,3.5,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"185",734,"Pivovar Herold B&#345;eznice A.s.",1165171500,4,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"186",734,"Pivovar Herold B&#345;eznice A.s.",1163651390,4.5,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"187",734,"Pivovar Herold B&#345;eznice A.s.",1163651043,4,3.5,4.5,"Schwarzbier",4.5,4,"Herold Bohemian Black Lager",5.2,2196
"188",734,"Pivovar Herold B&#345;eznice A.s.",1162595829,4,4,4,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
"189",734,"Pivovar Herold B&#345;eznice A.s.",1160873476,4.5,4,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
"190",734,"Pivovar Herold B&#345;eznice A.s.",1160792333,4,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"191",734,"Pivovar Herold B&#345;eznice A.s.",1160716508,5,4,3.5,"Schwarzbier",3.5,4.5,"Herold Bohemian Black Lager",5.2,2196
"192",734,"Pivovar Herold B&#345;eznice A.s.",1158384225,4.5,4,4.5,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
"193",734,"Pivovar Herold B&#345;eznice A.s.",1154295813,4,3.5,4,"Schwarzbier",4,3.5,"Herold Bohemian Black Lager",5.2,2196
"194",734,"Pivovar Herold B&#345;eznice A.s.",1150907536,5,4,4.5,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
"195",734,"Pivovar Herold B&#345;eznice A.s.",1150340356,3.5,4,4.5,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"196",734,"Pivovar Herold B&#345;eznice A.s.",1150334545,4,3.5,4,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
"197",734,"Pivovar Herold B&#345;eznice A.s.",1144353221,4,3,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"198",734,"Pivovar Herold B&#345;eznice A.s.",1143236316,5,4,4.5,"Schwarzbier",3.5,4.5,"Herold Bohemian Black Lager",5.2,2196
"199",734,"Pivovar Herold B&#345;eznice A.s.",1142096776,4,3,3.5,"Schwarzbier",4,3.5,"Herold Bohemian Black Lager",5.2,2196
"200",734,"Pivovar Herold B&#345;eznice A.s.",1140052792,4,4,4,"Schwarzbier",4.5,4.5,"Herold Bohemian Black Lager",5.2,2196
"201",734,"Pivovar Herold B&#345;eznice A.s.",1139268286,3.5,3,4,"Schwarzbier",3.5,3.5,"Herold Bohemian Black Lager",5.2,2196
"202",734,"Pivovar Herold B&#345;eznice A.s.",1135902526,4,3,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"203",734,"Pivovar Herold B&#345;eznice A.s.",1133698373,4,4,4,"Schwarzbier",3.5,4.5,"Herold Bohemian Black Lager",5.2,2196
"204",734,"Pivovar Herold B&#345;eznice A.s.",1132233020,4.5,4,4,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
"205",734,"Pivovar Herold B&#345;eznice A.s.",1132190109,5,3.5,4.5,"Schwarzbier",5,4.5,"Herold Bohemian Black Lager",5.2,2196
"206",734,"Pivovar Herold B&#345;eznice A.s.",1102039966,4,3.5,4,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
"207",734,"Pivovar Herold B&#345;eznice A.s.",1132035746,5,3,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
"208",734,"Pivovar Herold B&#345;eznice A.s.",1130823566,4,4.5,4.5,"Schwarzbier",4.5,4.5,"Herold Bohemian Black Lager",5.2,2196
"209",734,"Pivovar Herold B&#345;eznice A.s.",1129342315,4,4.5,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"210",734,"Pivovar Herold B&#345;eznice A.s.",1129232839,4,3.5,4.5,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"211",734,"Pivovar Herold B&#345;eznice A.s.",1129037209,4.5,4,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
"212",734,"Pivovar Herold B&#345;eznice A.s.",1127964716,4.5,4.5,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
"213",734,"Pivovar Herold B&#345;eznice A.s.",1127174896,4.5,4,4.5,"Schwarzbier",4.5,4.5,"Herold Bohemian Black Lager",5.2,2196
"214",734,"Pivovar Herold B&#345;eznice A.s.",1126818202,4.5,3.5,4.5,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
"215",734,"Pivovar Herold B&#345;eznice A.s.",1124764109,2,4,4,"Schwarzbier",4,3.5,"Herold Bohemian Black Lager",5.2,2196
"216",734,"Pivovar Herold B&#345;eznice A.s.",1123660269,3.5,4,4.5,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"217",734,"Pivovar Herold B&#345;eznice A.s.",1122095808,4,4.5,3.5,"Schwarzbier",3,4.5,"Herold Bohemian Black Lager",5.2,2196
"218",734,"Pivovar Herold B&#345;eznice A.s.",1121992659,4,4,4,"Schwarzbier",4.5,4,"Herold Bohemian Black Lager",5.2,2196
"219",734,"Pivovar Herold B&#345;eznice A.s.",1119233287,3.5,4.5,4,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
"220",734,"Pivovar Herold B&#345;eznice A.s.",1119007335,4.5,4,4,"Schwarzbier",4.5,4,"Herold Bohemian Black Lager",5.2,2196
"221",734,"Pivovar Herold B&#345;eznice A.s.",1116562763,4.5,4.5,4.5,"Schwarzbier",4,3.5,"Herold Bohemian Black Lager",5.2,2196
"222",734,"Pivovar Herold B&#345;eznice A.s.",1113650896,4,4,4,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
"223",734,"Pivovar Herold B&#345;eznice A.s.",1112300918,4.5,4.5,4.5,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
"224",734,"Pivovar Herold B&#345;eznice A.s.",1101772341,3,5,4,"Schwarzbier",3,2,"Herold Bohemian Black Lager",5.2,2196
"225",734,"Pivovar Herold B&#345;eznice A.s.",1101262656,4.5,4,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
"226",734,"Pivovar Herold B&#345;eznice A.s.",1082401861,4.5,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"227",734,"Pivovar Herold B&#345;eznice A.s.",1079021138,4,4,3.5,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
"228",734,"Pivovar Herold B&#345;eznice A.s.",1066416825,2.5,4.5,3.5,"Schwarzbier",3,4,"Herold Bohemian Black Lager",5.2,2196
"229",734,"Pivovar Herold B&#345;eznice A.s.",1064376784,1,2.5,3,"Schwarzbier",1,1,"Herold Bohemian Black Lager",5.2,2196
"230",734,"Pivovar Herold B&#345;eznice A.s.",1063068541,3,3,4,"Schwarzbier",3,3.5,"Herold Bohemian Black Lager",5.2,2196
"231",734,"Pivovar Herold B&#345;eznice A.s.",1050386059,4,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"232",734,"Pivovar Herold B&#345;eznice A.s.",1046240424,3.5,5,4,"Schwarzbier",3.5,3.5,"Herold Bohemian Black Lager",5.2,2196
"233",734,"Pivovar Herold B&#345;eznice A.s.",1036964740,5,4,4.5,"Schwarzbier",4.5,4,"Herold Bohemian Black Lager",5.2,2196
"234",734,"Pivovar Herold B&#345;eznice A.s.",1036697142,4,5,5,"Schwarzbier",5,5,"Herold Bohemian Black Lager",5.2,2196
"235",734,"Pivovar Herold B&#345;eznice A.s.",1036661489,5,5,5,"Schwarzbier",5,5,"Herold Bohemian Black Lager",5.2,2196
"236",734,"Pivovar Herold B&#345;eznice A.s.",1034696670,4,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"237",734,"Pivovar Herold B&#345;eznice A.s.",1030001828,4.5,4.5,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
"238",734,"Pivovar Herold B&#345;eznice A.s.",1023228394,4.5,4,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
"239",734,"Pivovar Herold B&#345;eznice A.s.",1019385223,4.5,4,4.5,"Schwarzbier",4.5,4.5,"Herold Bohemian Black Lager",5.2,2196
"240",734,"Pivovar Herold B&#345;eznice A.s.",1008144504,5,4,4,"Schwarzbier",5,5,"Herold Bohemian Black Lager",5.2,2196
